Curve 4

-7.694291502504379; -9.990367764948608
-6.944717185150198; -9.527026187250655
-6.429734398886389; -9.156464783305779
-5.914751612622574; -8.785903379360924
-5.446500702221005; -8.461638847114678
-4.977317640040267; -8.276078499608495
-4.5087560123789725; -7.998048695608944
-3.899377322611512; -7.673597733006872
-3.899377322611512; -7.673597733006872
-3.4781690053319014; -7.3493953442125886
-3.4781690053319014; -7.3493953442125886
-3.010228812190057; -6.978896083719661
-2.4472712810251167; -6.7469767210629
-2.026062963745506; -6.4227743322686095
-1.5104587429622462; -6.144682384817109
-0.994543804919271; -5.912825165612304
-0.4789395841360182; -5.634733218160804
0.036353919387519085; -5.310406542462623
0.5055369815682589; -5.12484619495644
1.0208304850917926; -4.800519519258259
1.5367454231347715; -4.56866230005344
2.0529710784374693; -4.383039809095315
2.522154140618209; -4.197479461589133
2.522154140618209; -4.197479461589133
3.038069078661188; -3.9656222423843275
3.038069078661188; -3.9656222423843275
3.507252140841924; -3.7800618948781377
3.9764352030226604; -3.594501547371955
4.492660858325365; -3.4088790564138307
5.055929106750025; -3.2231944220037576
5.478069575808803; -3.0376962179495166
5.478069575808803; -3.0376962179495166
5.994295231111504; -2.852073726991385
6.510831603673928; -2.712685964279949
7.027367976236349; -2.5732982015685053
7.496240321157366; -2.3415031258156347
8.012776693719786; -2.202115363104191
8.482270473160252; -2.0627897438446965
8.99849612846295; -1.877167252886565
9.468300625163135; -1.7840763618737512
9.937794404603594; -1.6447507426142565
10.501062653028253; -1.4590661082041763
10.501373370287975; -1.5053008364508713
10.970245715208993; -1.2735057606980007
11.393318336046935; -1.2267117413838164
11.956897301731324; -1.0872618352204242
12.426701798431509; -0.9941709442076103
12.943548888253648; -0.9010179097428548
13.460085260816076; -0.7616301470314149
13.83580457127233; -0.6686635429224808
13.83580457127233; -0.6686635429224808
14.40000497147616; -0.6216830932524644
14.822715088844436; -0.520948557650506
15.386656557998489; -0.43543916777489144
15.95085695820232; -0.38845871810487864
16.420972172162227; -0.34160255533874917
16.890465951602682; -0.20227693607924735
17.454977069066235; -0.2015312146559154
17.971824158888385; -0.10837818019115986
18.394896779726327; -0.0615841608769756
18.865011993686235; -0.01472799811084613
19.42952311114978; -0.01398227668751062
19.99372351135361; 0.032998172982505736
20.417417566711006; -0.012677264196678806
20.88722206341119; 0.08041362681613506
21.310605401508855; 0.08097291788363492
21.96920170521634; 0.08184292621085731
22.345853167451754; 0.036105345579727555
22.345853167451754; 0.036105345579727555
22.957406878037265; 0.03691321045500828
23.33374762301297; 0.03741035807056292
23.89794802321681; 0.08439080774057928
23.89794802321681; 0.08439080774057928
24.36837395443644; 0.08501224226002435
24.88584247877802; 0.08569582023141464
